,Time,Date,Route,Block ID,Element Key,Location,Side of Street,Paid,Load Zone,RPZ,ADA,Rideshare Vehicle,Notes,Picture
726,1100,30-09-2021,PPSoutheast,7,69093,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,11,2,0,0,0,,
746,1200,30-09-2021,PPSoutheast,7,69093,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,12,2,0,0,0,,
766,1300,30-09-2021,PPSoutheast,7,69093,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,12,1,0,0,0,,
786,1400,30-09-2021,PPSoutheast,7,69093,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,14,2,0,0,0,,
806,1500,30-09-2021,PPSoutheast,7,69093,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,12,3,0,0,0,,
826,1600,30-09-2021,PPSoutheast,7,69093,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,12,2,0,0,0,,
846,1700,30-09-2021,PPSoutheast,7,69093,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,12,4,0,0,0,,
866,1800,30-09-2021,PPSoutheast,7,69093,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,12,6,0,0,0,,
911,1900,30-09-2021,PPSoutheast,7,69093,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,11,2,0,0,0,,
931,2000,30-09-2021,PPSoutheast,7,69093,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,10,2,0,0,0,,
951,2100,30-09-2021,PPSoutheast,7,69093,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,11,2,0,0,0,,
683,900,30-09-2021,PPSoutheast,8,69094,10TH AVE BETWEEN E UNION ST AND E PIKE ST,E,4,3,0,0,0,,
703,1000,30-09-2021,PPSoutheast,8,69094,10TH AVE BETWEEN E UNION ST AND E PIKE ST,E,4,3,0,0,0,,
723,1100,30-09-2021,PPSoutheast,8,69094,10TH AVE BETWEEN E UNION ST AND E PIKE ST,E,5,3,0,0,0,,
743,1200,30-09-2021,PPSoutheast,8,69094,10TH AVE BETWEEN E UNION ST AND E PIKE ST,E,6,4,0,0,0,,
763,1300,30-09-2021,PPSoutheast,8,69094,10TH AVE BETWEEN E UNION ST AND E PIKE ST,E,6,4,0,0,0,,
783,1400,30-09-2021,PPSoutheast,8,69094,10TH AVE BETWEEN E UNION ST AND E PIKE ST,E,5,3,0,0,0,,
803,1500,30-09-2021,PPSoutheast,8,69094,10TH AVE BETWEEN E UNION ST AND E PIKE ST,E,5,4,0,0,0,,
823,1600,30-09-2021,PPSoutheast,8,69094,10TH AVE BETWEEN E UNION ST AND E PIKE ST,E,5,3,0,0,0,,
843,1700,30-09-2021,PPSoutheast,8,69094,10TH AVE BETWEEN E UNION ST AND E PIKE ST,E,4,0,0,0,0,,
863,1800,30-09-2021,PPSoutheast,8,69094,10TH AVE BETWEEN E UNION ST AND E PIKE ST,E,6,3,0,0,0,,
908,1900,30-09-2021,PPSoutheast,8,69094,10TH AVE BETWEEN E UNION ST AND E PIKE ST,E,6,3,0,0,0,,
928,2000,30-09-2021,PPSoutheast,8,69094,10TH AVE BETWEEN E UNION ST AND E PIKE ST,E,5,4,0,0,0,,
948,2100,30-09-2021,PPSoutheast,8,69094,10TH AVE BETWEEN E UNION ST AND E PIKE ST,E,7,3,0,0,0,,
3,900,30-09-2021,PPSouth,12,69278,11TH AVE BETWEEN MADISON ST AND E UNION ST,E,3,0,0,1,0,,
28,1800,30-09-2021,PPSouth,12,69278,11TH AVE BETWEEN MADISON ST AND E UNION ST,E,6,1,0,1,0,,
53,1900,30-09-2021,PPSouth,12,69278,11TH AVE BETWEEN MADISON ST AND E UNION ST,E,6,1,0,1,0,,
78,2000,30-09-2021,PPSouth,12,69278,11TH AVE BETWEEN MADISON ST AND E UNION ST,E,7,1,0,1,0,,
103,2100,30-09-2021,PPSouth,12,69278,11TH AVE BETWEEN MADISON ST AND E UNION ST,E,6,0,0,3,0,,
242,1000,30-09-2021,PPSouth,12,69278,11TH AVE BETWEEN MADISON ST AND E UNION ST,E,5,0,0,1,0,,
454,1100,30-09-2021,PPSouth,12,69278,11TH AVE BETWEEN MADISON ST AND E UNION ST,E,6,0,0,1,0,,
659,1200,30-09-2021,PPSouth,12,69278,11TH AVE BETWEEN MADISON ST AND E UNION ST,E,5,0,0,1,0,this one is much clearer than the one with 5 pictures. one loading zone space in the lot. ,https://idax.blob.core.windows.net/images/2ba9bb92-ea81-483b-b35e-a77c63d4c906-mobile.jpg
884,1300,30-09-2021,PPSouth,12,69278,11TH AVE BETWEEN MADISON ST AND E UNION ST,E,6,0,0,1,0,,
1137,1400,30-09-2021,PPSouth,12,69278,11TH AVE BETWEEN MADISON ST AND E UNION ST,E,6,0,0,1,0,,
1306,1500,30-09-2021,PPSouth,12,69278,11TH AVE BETWEEN MADISON ST AND E UNION ST,E,6,0,0,1,0,,
1331,1600,30-09-2021,PPSouth,12,69278,11TH AVE BETWEEN MADISON ST AND E UNION ST,E,5,1,0,1,0,,
1356,1700,30-09-2021,PPSouth,12,69278,11TH AVE BETWEEN MADISON ST AND E UNION ST,E,6,0,0,1,0,,
695,900,30-09-2021,PPSoutheast,10,69281,11TH AVE BETWEEN E UNION ST AND E PIKE ST,W,0,2,0,0,0,no parking on north end,https://idax.blob.core.windows.net/images/b0b9688a-59cd-4d06-9298-71c0e7b1c421-mobile.jpg
715,1000,30-09-2021,PPSoutheast,10,69281,11TH AVE BETWEEN E UNION ST AND E PIKE ST,W,0,2,0,1,0,,
735,1100,30-09-2021,PPSoutheast,10,69281,11TH AVE BETWEEN E UNION ST AND E PIKE ST,W,0,3,0,0,0,,
755,1200,30-09-2021,PPSoutheast,10,69281,11TH AVE BETWEEN E UNION ST AND E PIKE ST,W,1,2,0,0,0,,
775,1300,30-09-2021,PPSoutheast,10,69281,11TH AVE BETWEEN E UNION ST AND E PIKE ST,W,3,0,0,1,0,,
795,1400,30-09-2021,PPSoutheast,10,69281,11TH AVE BETWEEN E UNION ST AND E PIKE ST,W,1,1,0,0,0,2 paid 1 ada 1 load West,
815,1500,30-09-2021,PPSoutheast,10,69281,11TH AVE BETWEEN E UNION ST AND E PIKE ST,W,0,2,0,0,0,2 paid 1 ADA 1 load zone east side,
835,1600,30-09-2021,PPSoutheast,10,69281,11TH AVE BETWEEN E UNION ST AND E PIKE ST,W,1,0,0,1,0,3 paid; 1 ADA; 1 load on East side,
855,1700,30-09-2021,PPSoutheast,10,69281,11TH AVE BETWEEN E UNION ST AND E PIKE ST,W,2,0,0,0,0,1 load; 5 paid on east,
875,1800,30-09-2021,PPSoutheast,10,69281,11TH AVE BETWEEN E UNION ST AND E PIKE ST,W,0,3,0,0,0,1 ADA; 1 load; 3 paid on east aide,
920,1900,30-09-2021,PPSoutheast,10,69281,11TH AVE BETWEEN E UNION ST AND E PIKE ST,W,0,2,0,0,0,3 paid; 1 load; 1 ADA on east,
940,2000,30-09-2021,PPSoutheast,10,69281,11TH AVE BETWEEN E UNION ST AND E PIKE ST,W,0,0,0,1,0,3 paid; 1 load; 1 ADA om east,
960,2100,30-09-2021,PPSoutheast,10,69281,11TH AVE BETWEEN E UNION ST AND E PIKE ST,W,0,2,0,0,0,3 paid 1 load 1 ADA on east side,
690,900,30-09-2021,PPSoutheast,12,69445,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,W,6,1,0,0,0,on street whatever this is,https://idax.blob.core.windows.net/images/186cbd15-4d82-4825-9f14-160ec1a7b3d3-mobile.jpg
710,1000,30-09-2021,PPSoutheast,12,69445,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,W,5,2,0,0,0,,
730,1100,30-09-2021,PPSoutheast,12,69445,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,W,5,2,0,0,0,,
750,1200,30-09-2021,PPSoutheast,12,69445,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,W,5,2,0,0,0,,
770,1300,30-09-2021,PPSoutheast,12,69445,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,W,6,3,0,0,0,,
790,1400,30-09-2021,PPSoutheast,12,69445,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,W,6,2,0,0,0,,
810,1500,30-09-2021,PPSoutheast,12,69445,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,W,6,2,0,0,0,,
830,1600,30-09-2021,PPSoutheast,12,69445,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,W,6,3,0,0,0,,
850,1700,30-09-2021,PPSoutheast,12,69445,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,W,6,3,0,0,0,,
870,1800,30-09-2021,PPSoutheast,12,69445,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,W,5,2,0,0,0,,
915,1900,30-09-2021,PPSoutheast,12,69445,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,W,7,1,0,0,0,,
935,2000,30-09-2021,PPSoutheast,12,69445,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,W,6,1,0,0,0,,
955,2100,30-09-2021,PPSoutheast,12,69445,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,W,5,2,0,0,0,,
694,900,30-09-2021,PPSoutheast,13,69446,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,E,5,1,0,0,0,garbage in load zone; on street dining,"https://idax.blob.core.windows.net/images/70a1c14b-7fb0-49fe-b134-b679a669845f-mobile.jpg,https://idax.blob.core.windows.net/images/5db0b133-b364-40c9-aedc-4d7bc3e6fb0d-mobile.jpg"
714,1000,30-09-2021,PPSoutheast,13,69446,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,E,8,3,0,0,0,,
734,1100,30-09-2021,PPSoutheast,13,69446,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,E,9,2,0,0,0,,
754,1200,30-09-2021,PPSoutheast,13,69446,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,E,8,2,0,1,0,,
774,1300,30-09-2021,PPSoutheast,13,69446,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,E,5,0,0,0,0,,
794,1400,30-09-2021,PPSoutheast,13,69446,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,E,8,1,0,0,0,,
814,1500,30-09-2021,PPSoutheast,13,69446,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,E,7,1,0,0,0,,
834,1600,30-09-2021,PPSoutheast,13,69446,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,E,8,1,0,0,0,,
854,1700,30-09-2021,PPSoutheast,13,69446,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,E,7,1,0,1,0,,
874,1800,30-09-2021,PPSoutheast,13,69446,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,E,9,0,0,0,0,,
919,1900,30-09-2021,PPSoutheast,13,69446,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,E,8,3,0,0,0,,
939,2000,30-09-2021,PPSoutheast,13,69446,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,E,7,3,0,0,0,,
959,2100,30-09-2021,PPSoutheast,13,69446,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,E,9,2,0,0,0,,
413,900,30-09-2021,PPNorth,,77317,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,W,8,1,0,0,0,,
431,1000,30-09-2021,PPNorth,,77317,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,W,8,3,0,0,0,,
449,1100,30-09-2021,PPNorth,,77317,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,W,8,0,0,0,0,,
492,1200,30-09-2021,PPNorth,,77317,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,W,8,1,0,0,0,,
510,1300,30-09-2021,PPNorth,,77317,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,W,9,0,0,0,0,,
528,1400,30-09-2021,PPNorth,,77317,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,W,5,3,0,0,0,,
546,1500,30-09-2021,PPNorth,,77317,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,W,5,4,0,0,0,,
564,1600,30-09-2021,PPNorth,,77317,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,W,5,5,0,0,0,,
582,1700,30-09-2021,PPNorth,,77317,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,W,6,4,0,0,0,,
600,1800,30-09-2021,PPNorth,,77317,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,W,9,3,0,0,0,,
618,1900,30-09-2021,PPNorth,,77317,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,W,11,1,0,0,0,,
636,2000,30-09-2021,PPNorth,,77317,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,W,11,3,0,0,0,,
654,2100,30-09-2021,PPNorth,,77317,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,W,11,-1,0,0,0,,
18,900,30-09-2021,PPSouth,23,77382,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,E,9,0,0,0,0,,
43,1800,30-09-2021,PPSouth,23,77382,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,E,9,0,0,0,0,,
68,1900,30-09-2021,PPSouth,23,77382,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,E,12,0,0,0,0,,
93,2000,30-09-2021,PPSouth,23,77382,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,E,12,0,0,0,0,,
118,2100,30-09-2021,PPSouth,23,77382,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,E,9,0,0,0,0,,
257,1000,30-09-2021,PPSouth,23,77382,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,E,8,0,0,0,0,,
469,1100,30-09-2021,PPSouth,23,77382,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,E,7,0,0,0,0,,
674,1200,30-09-2021,PPSouth,23,77382,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,E,10,0,0,0,0,,
899,1300,30-09-2021,PPSouth,23,77382,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,E,10,0,0,0,0,,
1152,1400,30-09-2021,PPSouth,23,77382,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,E,9,0,0,0,0,,
1321,1500,30-09-2021,PPSouth,23,77382,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,E,10,0,0,0,0,,
1346,1600,30-09-2021,PPSouth,23,77382,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,E,9,0,0,0,0,,
1371,1700,30-09-2021,PPSouth,23,77382,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,E,11,0,0,0,0,,
139,900,30-09-2021,PPWest,,79741,MELROSE AVE BETWEEN PIKE ST AND PINE ST,W,6,3,0,1,0,,
158,1000,30-09-2021,PPWest,,79741,MELROSE AVE BETWEEN PIKE ST AND PINE ST,W,8,3,0,1,0,,
177,1100,30-09-2021,PPWest,,79741,MELROSE AVE BETWEEN PIKE ST AND PINE ST,W,8,5,0,1,0,,
196,1200,30-09-2021,PPWest,,79741,MELROSE AVE BETWEEN PIKE ST AND PINE ST,W,8,3,0,1,0,,
215,1300,30-09-2021,PPWest,,79741,MELROSE AVE BETWEEN PIKE ST AND PINE ST,W,8,5,0,1,0,,
234,1400,30-09-2021,PPWest,,79741,MELROSE AVE BETWEEN PIKE ST AND PINE ST,W,8,3,0,1,0,,
278,1500,30-09-2021,PPWest,,79741,MELROSE AVE BETWEEN PIKE ST AND PINE ST,W,6,3,0,1,0,,
297,1600,30-09-2021,PPWest,,79741,MELROSE AVE BETWEEN PIKE ST AND PINE ST,W,4,5,0,2,0,,
316,1700,30-09-2021,PPWest,,79741,MELROSE AVE BETWEEN PIKE ST AND PINE ST,W,7,2,0,0,0,,
335,1800,30-09-2021,PPWest,,79741,MELROSE AVE BETWEEN PIKE ST AND PINE ST,W,8,6,0,0,0,,
354,1900,30-09-2021,PPWest,,79741,MELROSE AVE BETWEEN PIKE ST AND PINE ST,W,7,5,0,0,0,illegally parked truck unloading (photo),https://idax.blob.core.windows.net/images/de7e96e0-6faf-4998-8484-2594c955d0c9-mobile.jpg
373,2000,30-09-2021,PPWest,,79741,MELROSE AVE BETWEEN PIKE ST AND PINE ST,W,8,4,0,0,0,,
392,2100,30-09-2021,PPWest,,79741,MELROSE AVE BETWEEN PIKE ST AND PINE ST,W,7,3,0,0,0,,
406,900,30-09-2021,PPNorth,,79742,MELROSE AVE BETWEEN PIKE ST AND PINE ST,E,4,2,0,0,0,approximately 4 parking spaces have been turned into outdoor dining.,https://idax.blob.core.windows.net/images/d0ee7187-18f6-421f-b003-368608f99944-mobile.jpg
424,1000,30-09-2021,PPNorth,,79742,MELROSE AVE BETWEEN PIKE ST AND PINE ST,E,6,1,0,0,0,approximately 4 parking spaces have been turned into outdoor dining.,
442,1100,30-09-2021,PPNorth,,79742,MELROSE AVE BETWEEN PIKE ST AND PINE ST,E,5,5,0,0,0,approximately 4 parking spaces have been turned into outdoor dining.,
485,1200,30-09-2021,PPNorth,,79742,MELROSE AVE BETWEEN PIKE ST AND PINE ST,E,6,3,0,0,0,,
503,1300,30-09-2021,PPNorth,,79742,MELROSE AVE BETWEEN PIKE ST AND PINE ST,E,4,5,0,0,0,,
521,1400,30-09-2021,PPNorth,,79742,MELROSE AVE BETWEEN PIKE ST AND PINE ST,E,5,3,0,0,0,4 spots are now outdoor dining,
539,1500,30-09-2021,PPNorth,,79742,MELROSE AVE BETWEEN PIKE ST AND PINE ST,E,5,4,0,0,0,4 spaces have been converted to outdoor dining.,
557,1600,30-09-2021,PPNorth,,79742,MELROSE AVE BETWEEN PIKE ST AND PINE ST,E,6,2,0,1,0,,
575,1700,30-09-2021,PPNorth,,79742,MELROSE AVE BETWEEN PIKE ST AND PINE ST,E,8,3,0,0,0,,
593,1800,30-09-2021,PPNorth,,79742,MELROSE AVE BETWEEN PIKE ST AND PINE ST,E,6,4,0,0,0,,
611,1900,30-09-2021,PPNorth,,79742,MELROSE AVE BETWEEN PIKE ST AND PINE ST,E,10,0,0,1,0,,
629,2000,30-09-2021,PPNorth,,79742,MELROSE AVE BETWEEN PIKE ST AND PINE ST,E,10,0,0,0,0,,
647,2100,30-09-2021,PPNorth,,79742,MELROSE AVE BETWEEN PIKE ST AND PINE ST,E,8,0,0,1,0,,
138,900,30-09-2021,PPWest,,80185,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,NW,2,3,0,0,0,,
157,1000,30-09-2021,PPWest,,80185,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,NW,2,3,0,0,0,,
176,1100,30-09-2021,PPWest,,80185,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,NW,3,4,0,0,0,,
195,1200,30-09-2021,PPWest,,80185,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,NW,2,2,0,0,0,plus 1 illegl car parked in separated bike lane ,
214,1300,30-09-2021,PPWest,,80185,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,NW,2,2,0,0,0,,
233,1400,30-09-2021,PPWest,,80185,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,NW,2,1,0,0,0,plus one illegal car parked in separated bike ar ,
277,1500,30-09-2021,PPWest,,80185,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,NW,2,3,0,0,0,additional truck illegally load zone parking,https://idax.blob.core.windows.net/images/8be1daba-7752-4761-92d2-34a6d63177d2-mobile.jpg
296,1600,30-09-2021,PPWest,,80185,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,NW,1,2,0,1,0,,
315,1700,30-09-2021,PPWest,,80185,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,NW,1,2,0,1,0,,
334,1800,30-09-2021,PPWest,,80185,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,NW,2,2,0,0,0,,
353,1900,30-09-2021,PPWest,,80185,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,NW,3,2,0,0,0,plus 2 illegally parked car,
372,2000,30-09-2021,PPWest,,80185,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,NW,3,2,0,0,0,plus one additional illegally parked car,
391,2100,30-09-2021,PPWest,,80185,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,NW,3,0,0,0,0,,
126,900,30-09-2021,PPWest,,80186,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,SE,0,0,0,0,0,permanent separated bike lane ,https://idax.blob.core.windows.net/images/88a6a4e6-2e06-49c3-bf0a-54b240920292-mobile.jpg
145,1000,30-09-2021,PPWest,,80186,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,SE,0,0,0,0,0,no parking; separated bike lane,
164,1100,30-09-2021,PPWest,,80186,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,SE,0,0,0,0,0,bike lane; no park,
183,1200,30-09-2021,PPWest,,80186,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,SE,0,0,0,0,0,bike lane no park ,
202,1300,30-09-2021,PPWest,,80186,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,SE,0,0,0,0,0,bike lane ; no park; but there are two cars illegal park unloading in bikelane,https://idax.blob.core.windows.net/images/c648afa9-c1a6-48bc-9df3-856ef2408edb-mobile.jpg
221,1400,30-09-2021,PPWest,,80186,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,SE,0,0,0,0,0,bike lane no park ,
265,1500,30-09-2021,PPWest,,80186,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,SE,0,0,0,0,0,bike lane; no parking,
284,1600,30-09-2021,PPWest,,80186,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,SE,0,0,0,0,0,bike lane; no parking,
303,1700,30-09-2021,PPWest,,80186,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,SE,0,0,0,0,0,bike lane; no parking,
322,1800,30-09-2021,PPWest,,80186,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,SE,0,0,0,0,0,Bike lane; no parking,
341,1900,30-09-2021,PPWest,,80186,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,SE,0,0,0,0,0,Bike lane; no parking,
360,2000,30-09-2021,PPWest,,80186,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,SE,0,0,0,0,0,Bike lane; no parking,
379,2100,30-09-2021,PPWest,,80186,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,SE,0,0,0,0,0,Bike lane; no parking,
143,900,30-09-2021,PPWest,,80222,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,SE,4,2,0,0,0,,
162,1000,30-09-2021,PPWest,,80222,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,SE,3,2,0,0,0,,
181,1100,30-09-2021,PPWest,,80222,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,SE,4,2,0,0,0,,
200,1200,30-09-2021,PPWest,,80222,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,SE,4,2,0,0,0,,
219,1300,30-09-2021,PPWest,,80222,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,SE,4,2,0,0,0,,
238,1400,30-09-2021,PPWest,,80222,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,SE,3,2,0,0,0,,
282,1500,30-09-2021,PPWest,,80222,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,SE,4,0,0,0,0,,
301,1600,30-09-2021,PPWest,,80222,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,SE,4,1,0,0,0,,
320,1700,30-09-2021,PPWest,,80222,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,SE,4,0,0,0,0,,
339,1800,30-09-2021,PPWest,,80222,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,SE,5,0,0,0,0,,
358,1900,30-09-2021,PPWest,,80222,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,SE,4,0,0,0,0,,
377,2000,30-09-2021,PPWest,,80222,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,SE,6,0,0,0,0,one additional car parked illegally,
396,2100,30-09-2021,PPWest,,80222,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,SE,5,0,0,0,0,,
397,900,30-09-2021,PPNorth,,80949,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,W,7,1,0,0,0,,
415,1000,30-09-2021,PPNorth,,80949,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,W,8,0,0,0,0,,
433,1100,30-09-2021,PPNorth,,80949,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,W,6,0,0,0,0,,
476,1200,30-09-2021,PPNorth,,80949,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,W,6,0,0,0,0,,
494,1300,30-09-2021,PPNorth,,80949,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,W,8,0,0,0,0,,
512,1400,30-09-2021,PPNorth,,80949,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,W,9,1,0,0,0,,
530,1500,30-09-2021,PPNorth,,80949,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,W,7,2,0,0,0,,
548,1600,30-09-2021,PPNorth,,80949,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,W,7,1,0,0,0,,
566,1700,30-09-2021,PPNorth,,80949,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,W,7,1,0,0,0,,
584,1800,30-09-2021,PPNorth,,80949,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,W,9,1,0,0,0,,
602,1900,30-09-2021,PPNorth,,80949,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,W,10,0,0,0,0,,
620,2000,30-09-2021,PPNorth,,80949,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,W,10,0,0,0,0,,
638,2100,30-09-2021,PPNorth,,80949,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,W,6,0,0,0,0,,
410,900,30-09-2021,PPNorth,,80950,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,E,9,1,0,0,0,,
428,1000,30-09-2021,PPNorth,,80950,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,E,10,1,0,0,0,,
446,1100,30-09-2021,PPNorth,,80950,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,E,9,1,0,0,0,,
489,1200,30-09-2021,PPNorth,,80950,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,E,10,1,0,0,0,,
507,1300,30-09-2021,PPNorth,,80950,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,E,8,1,0,0,0,,
525,1400,30-09-2021,PPNorth,,80950,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,E,8,1,0,0,0,,
543,1500,30-09-2021,PPNorth,,80950,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,E,9,1,0,0,0,,
561,1600,30-09-2021,PPNorth,,80950,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,E,8,1,0,0,0,,
579,1700,30-09-2021,PPNorth,,80950,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,E,9,1,0,0,0,,
597,1800,30-09-2021,PPNorth,,80950,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,E,9,1,0,0,0,,
615,1900,30-09-2021,PPNorth,,80950,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,E,9,2,0,0,0,,
633,2000,30-09-2021,PPNorth,,80950,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,E,6,3,0,0,0,,
651,2100,30-09-2021,PPNorth,,80950,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,E,9,1,0,0,0,,
689,900,30-09-2021,PPSoutheast,20,82222,E MADISON ST BETWEEN 13TH AVE AND 14TH AVE,SE,3,0,0,0,0,,
