,11TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,15TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,1ST AVE BETWEEN BELL ST AND BATTERY ST,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,EASTLAKE AVE E BETWEEN ALOHA ST AND WARD ST,FAIRVIEW AVE N BETWEEN JOHN ST AND THOMAS ST,FAIRVIEW NR AVE N BETWEEN FAIRVIEW PL N AND ALOHA ST,MINOR AVE BETWEEN HOWELL ST AND STEWART ST,ROY ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N
2022-03-22 15:05:00,0.607,0.571,1.0,0.5,0.737,0.5,0.0,0.0,0.0,0.417,0.846,0.333
2022-03-22 15:06:00,0.607,0.571,1.0,0.5,0.737,0.5,0.0,0.0,0.0,0.417,0.846,0.333
2022-03-22 15:07:00,0.607,0.571,1.083,0.5,0.737,0.5,0.0,0.0,0.0,0.417,0.846,0.333
2022-03-22 15:08:00,0.571,0.571,1.083,0.5,0.789,0.5,0.0,0.0,0.0,0.417,0.846,0.333
2022-03-22 15:09:00,0.571,0.571,1.083,0.5,0.789,0.5,0.0,0.0,0.0,0.417,0.846,0.333
2022-03-22 15:10:00,0.571,0.571,1.083,0.5,0.842,0.5,0.0,0.0,0.0,0.417,0.846,0.25
2022-03-22 15:11:00,0.571,0.571,1.083,0.625,0.842,0.5,0.0,0.0,0.0,0.458,0.846,0.25
2022-03-22 15:12:00,0.571,0.571,1.167,0.625,0.842,0.5,0.0,0.0,0.0,0.417,0.846,0.25
2022-03-22 15:13:00,0.571,0.571,1.167,0.625,0.789,0.75,0.0,0.0,0.0,0.417,0.846,0.25
2022-03-22 15:14:00,0.571,0.571,1.167,0.625,0.789,0.75,0.0,0.0,0.0,0.417,0.846,0.25
2022-03-22 15:15:00,0.571,0.571,1.167,0.625,0.789,1.0,0.0,0.0,0.0,0.375,0.923,0.25
2022-03-22 15:16:00,0.571,0.571,1.167,0.625,0.789,0.75,0.0,0.0,0.0,0.375,0.923,0.25
2022-03-22 15:17:00,0.571,0.571,1.167,0.625,0.789,0.75,0.0,0.0,0.0,0.417,0.923,0.25
2022-03-22 15:18:00,0.607,0.571,1.167,0.625,0.842,0.75,0.0,0.0,0.0,0.417,0.923,0.25
2022-03-22 15:19:00,0.607,0.714,1.167,0.625,0.789,0.75,0.0,0.0,0.0,0.417,0.923,0.25
2022-03-22 15:20:00,0.571,0.714,1.167,0.625,0.789,0.75,0.0,0.0,0.0,0.417,0.923,0.25
2022-03-22 15:21:00,0.571,0.714,1.25,0.625,0.789,0.75,0.0,0.0,0.0,0.458,0.846,0.25
2022-03-22 15:22:00,0.571,0.714,1.25,0.625,0.842,0.75,0.0,0.0,0.0,0.417,0.846,0.25
2022-03-22 15:23:00,0.571,0.714,1.25,0.625,0.895,0.75,0.0,0.0,0.0,0.417,0.923,0.25
2022-03-22 15:24:00,0.571,0.714,1.25,0.625,0.947,0.75,0.0,0.0,0.0,0.417,1.0,0.25
2022-03-22 15:25:00,0.571,0.714,1.25,0.625,0.947,0.75,0.0,0.0,0.0,0.417,1.0,0.25
2022-03-22 15:26:00,0.607,0.714,1.25,0.625,0.947,0.75,0.0,0.0,0.0,0.417,1.0,0.25
2022-03-22 15:27:00,0.643,0.714,1.25,0.625,0.947,0.5,0.0,0.0,0.0,0.417,1.0,0.25
2022-03-22 15:28:00,0.607,0.714,1.25,0.625,1.0,0.5,0.0,0.0,0.0,0.417,1.0,0.25
2022-03-22 15:29:00,0.607,0.714,1.25,0.625,0.947,0.5,0.0,0.0,0.0,0.417,1.0,0.25
2022-03-22 15:30:00,0.643,0.714,1.25,0.625,0.947,0.75,0.0,0.0,0.0,0.417,1.0,0.25
2022-03-22 15:31:00,0.643,0.714,1.25,0.5,0.947,0.75,0.0,0.0,0.0,0.417,1.0,0.25
2022-03-22 15:32:00,0.643,0.714,1.25,0.5,0.947,0.75,0.0,0.0,0.0,0.417,1.0,0.25
2022-03-22 15:33:00,0.536,0.714,1.25,0.5,0.947,0.75,0.167,0.0,0.0,0.417,1.0,0.25
2022-03-22 15:34:00,0.536,0.714,1.25,0.625,0.947,0.75,0.167,0.0,0.0,0.375,1.077,0.25
2022-03-22 15:35:00,0.536,0.714,1.25,0.625,0.895,0.75,0.167,0.0,0.0,0.375,1.0,0.25
2022-03-22 15:36:00,0.536,0.714,1.25,0.625,0.895,0.75,0.167,0.0,0.0,0.375,1.0,0.25
2022-03-22 15:37:00,0.536,0.714,1.25,0.625,0.895,0.75,0.167,0.0,0.0,0.375,1.0,0.25
2022-03-22 15:38:00,0.536,0.714,1.25,0.625,0.895,0.75,0.167,0.0,0.0,0.375,1.0,0.25
2022-03-22 15:39:00,0.536,0.857,1.25,0.625,0.842,0.75,0.0,0.0,0.0,0.375,1.0,0.25
2022-03-22 15:40:00,0.536,0.857,1.25,0.625,0.842,0.75,0.0,0.0,0.0,0.375,0.923,0.25
2022-03-22 15:41:00,0.536,0.857,1.25,0.625,0.842,0.75,0.0,0.0,0.0,0.375,0.923,0.25
2022-03-22 15:42:00,0.536,0.857,1.25,0.625,0.842,0.75,0.0,0.0,0.0,0.375,0.923,0.25
2022-03-22 15:43:00,0.536,0.857,1.25,0.625,0.842,0.75,0.0,0.0,0.0,0.375,0.923,0.25
2022-03-22 15:44:00,0.536,0.857,1.25,0.625,0.842,0.5,0.0,0.0,0.0,0.375,0.923,0.25
2022-03-22 15:45:00,0.536,0.714,1.25,0.625,0.842,0.5,0.0,0.0,0.0,0.417,0.923,0.25
2022-03-22 15:46:00,0.536,0.714,1.25,0.625,0.789,0.5,0.0,0.0,0.0,0.417,0.923,0.25
2022-03-22 15:47:00,0.5,0.714,1.25,0.625,0.789,0.5,0.0,0.0,0.0,0.417,0.923,0.25
2022-03-22 15:48:00,0.5,0.714,1.25,0.625,0.789,0.5,0.0,0.0,0.0,0.417,0.923,0.25
2022-03-22 15:49:00,0.5,0.714,1.25,0.625,0.789,0.5,0.0,0.0,0.0,0.417,0.923,0.25
2022-03-22 15:50:00,0.5,0.714,1.167,0.625,0.789,0.5,0.0,0.0,0.0,0.417,1.0,0.167
2022-03-22 15:51:00,0.5,0.429,1.167,0.625,0.789,0.5,0.0,0.0,0.0,0.417,0.923,0.167
2022-03-22 15:52:00,0.5,0.571,1.167,0.5,0.789,0.5,0.0,0.0,0.0,0.417,1.0,0.167
2022-03-22 15:53:00,0.5,0.571,1.167,0.5,0.789,0.5,0.0,0.0,0.0,0.417,1.0,0.167
2022-03-22 15:54:00,0.5,0.571,1.167,0.5,0.789,0.5,0.0,0.0,0.0,0.417,1.0,0.167
2022-03-22 15:55:00,0.5,0.571,1.083,0.5,0.789,0.5,0.0,0.0,0.0,0.417,1.0,0.167
2022-03-22 15:56:00,0.5,0.571,1.083,0.5,0.789,0.5,0.0,0.0,0.0,0.417,1.077,0.167
2022-03-22 15:57:00,0.464,0.571,1.083,0.5,0.789,0.5,0.0,0.0,0.0,0.417,1.077,0.167
2022-03-22 15:58:00,0.464,0.571,1.083,0.5,0.789,0.5,0.0,0.0,0.0,0.417,1.077,0.167
2022-03-22 15:59:00,0.464,0.714,1.167,0.5,0.789,0.5,0.0,0.0,0.0,0.375,1.077,0.167
2022-03-22 16:00:00,0.5,0.714,1.167,0.5,0.789,0.5,0.0,0.0,0.0,0.375,1.077,0.167
2022-03-22 16:01:00,0.5,0.714,1.167,0.5,0.789,0.5,0.167,0.0,0.0,0.375,1.077,0.167
2022-03-22 16:02:00,0.5,0.714,1.167,0.625,0.789,0.5,0.167,0.0,0.0,0.375,1.154,0.25
2022-03-22 16:03:00,0.464,0.714,1.167,0.625,0.789,0.5,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:04:00,0.464,0.714,1.167,0.625,0.737,0.5,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:05:00,0.464,0.714,1.167,0.625,0.737,0.5,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:06:00,0.464,0.714,1.167,0.625,0.737,0.5,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:07:00,0.5,0.714,1.167,0.625,0.737,0.5,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:08:00,0.5,0.714,1.25,0.625,0.737,0.5,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:09:00,0.464,0.714,1.333,0.625,0.684,0.5,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:10:00,0.464,0.714,1.25,0.625,0.684,0.5,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:11:00,0.464,0.714,1.25,0.625,0.684,0.5,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:12:00,0.429,0.857,1.167,0.625,0.684,0.5,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:13:00,0.429,0.857,1.167,0.625,0.684,0.5,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:14:00,0.429,0.857,1.167,0.625,0.684,0.5,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:15:00,0.429,0.857,1.167,0.625,0.684,0.5,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:16:00,0.464,0.857,1.167,0.625,0.684,0.0,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:17:00,0.429,0.857,1.167,0.625,0.632,0.0,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:18:00,0.429,0.857,1.083,0.625,0.632,0.0,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:19:00,0.429,0.857,1.083,0.625,0.632,0.0,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:20:00,0.393,0.857,1.167,0.625,0.632,0.0,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:21:00,0.393,0.857,1.167,0.625,0.632,0.0,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:22:00,0.393,0.857,1.167,0.5,0.632,0.0,0.167,0.0,0.0,0.375,1.154,0.167
2022-03-22 16:23:00,0.357,0.857,1.25,0.5,0.632,0.0,0.167,0.0,0.0,0.375,1.154,0.083
2022-03-22 16:24:00,0.357,0.857,1.333,0.5,0.579,0.0,0.167,0.0,0.0,0.375,1.154,0.083
2022-03-22 16:25:00,0.357,0.857,1.333,0.5,0.526,0.0,0.167,0.0,0.0,0.417,1.154,0.083
2022-03-22 16:26:00,0.357,0.857,1.333,0.5,0.474,0.25,0.167,0.0,0.0,0.417,1.154,0.083
2022-03-22 16:27:00,0.357,0.857,1.333,0.5,0.474,0.5,0.167,0.0,0.0,0.417,1.154,0.083
2022-03-22 16:28:00,0.357,0.857,1.333,0.5,0.474,0.5,0.167,0.0,0.0,0.417,1.154,0.083
2022-03-22 16:29:00,0.321,0.857,1.333,0.5,0.474,0.5,0.167,0.0,0.0,0.417,1.154,0.083
2022-03-22 16:30:00,0.321,0.857,1.333,0.5,0.474,0.5,0.167,0.0,0.0,0.417,1.154,0.083
2022-03-22 16:31:00,0.321,0.857,1.333,0.5,0.474,0.5,0.167,0.0,0.0,0.417,1.077,0.083
2022-03-22 16:32:00,0.357,0.857,1.333,0.5,0.421,0.5,0.0,0.0,0.0,0.417,1.077,0.083
2022-03-22 16:33:00,0.357,0.714,1.333,0.5,0.421,0.5,0.0,0.0,0.0,0.458,1.077,0.083
2022-03-22 16:34:00,0.357,0.714,1.25,0.5,0.421,0.5,0.0,0.0,0.0,0.417,1.077,0.083
2022-03-22 16:35:00,0.357,0.857,1.25,0.5,0.421,0.5,0.0,0.0,0.0,0.417,1.077,0.083
2022-03-22 16:36:00,0.357,0.857,1.25,0.5,0.421,0.5,0.0,0.0,0.0,0.417,1.077,0.083
2022-03-22 16:37:00,0.357,0.857,1.25,0.5,0.368,0.5,0.0,0.0,0.0,0.417,1.077,0.083
2022-03-22 16:38:00,0.357,0.857,1.167,0.5,0.368,0.5,0.0,0.0,0.0,0.417,1.077,0.083
2022-03-22 16:39:00,0.357,1.0,1.167,0.5,0.368,0.5,0.0,0.0,0.0,0.458,1.154,0.083
2022-03-22 16:40:00,0.357,0.857,1.167,0.5,0.368,0.5,0.0,0.0,0.0,0.458,1.154,0.083
2022-03-22 16:41:00,0.357,0.857,1.167,0.5,0.368,0.5,0.0,0.0,0.0,0.458,1.077,0.083
2022-03-22 16:42:00,0.357,0.857,1.083,0.5,0.368,0.5,0.0,0.0,0.0,0.458,1.077,0.083
2022-03-22 16:43:00,0.357,0.857,1.083,0.5,0.368,0.5,0.0,0.0,0.0,0.458,1.077,0.083
2022-03-22 16:44:00,0.357,0.857,1.083,0.375,0.368,0.5,0.0,0.0,0.0,0.458,1.077,0.083
2022-03-22 16:45:00,0.357,0.857,1.083,0.375,0.368,0.5,0.0,0.0,0.0,0.458,1.077,0.083
2022-03-22 16:46:00,0.357,0.857,1.083,0.375,0.368,0.5,0.0,0.0,0.0,0.5,1.077,0.083
2022-03-22 16:47:00,0.357,0.857,1.083,0.375,0.368,0.5,0.0,0.0,0.0,0.5,1.077,0.083
2022-03-22 16:48:00,0.357,0.857,1.083,0.375,0.316,0.5,0.167,0.0,0.0,0.5,1.077,0.083
2022-03-22 16:49:00,0.357,0.857,1.083,0.375,0.263,0.5,0.167,0.0,0.0,0.458,1.077,0.083
2022-03-22 16:50:00,0.357,0.714,1.083,0.375,0.263,0.5,0.167,0.0,0.0,0.458,1.154,0.083
2022-03-22 16:51:00,0.357,0.714,1.083,0.375,0.263,0.5,0.167,0.0,0.0,0.5,1.154,0.083
2022-03-22 16:52:00,0.357,0.714,1.083,0.375,0.263,0.5,0.167,0.0,0.0,0.5,1.077,0.083
2022-03-22 16:53:00,0.357,0.571,1.083,0.375,0.158,0.5,0.167,0.0,0.0,0.5,1.077,0.083
2022-03-22 16:54:00,0.357,0.571,1.0,0.5,0.158,0.5,0.167,0.0,0.0,0.5,1.0,0.083
2022-03-22 16:55:00,0.357,0.571,1.0,0.625,0.158,0.5,0.167,0.0,0.0,0.5,0.923,0.083
2022-03-22 16:56:00,0.357,0.571,1.0,0.625,0.158,0.5,0.167,0.0,0.0,0.5,0.923,0.083
2022-03-22 16:57:00,0.357,0.571,1.0,0.5,0.158,0.5,0.167,0.0,0.0,0.5,0.923,0.083
2022-03-22 16:58:00,0.357,0.571,1.0,0.5,0.158,0.5,0.167,0.0,0.0,0.5,0.846,0.083
2022-03-22 16:59:00,0.357,0.571,1.0,0.5,0.158,0.5,0.167,0.0,0.0,0.458,0.846,0.083
2022-03-22 17:00:00,0.357,0.571,1.083,0.5,0.158,0.5,0.167,0.0,0.0,0.417,0.846,0.083
2022-03-22 17:01:00,0.321,0.571,1.083,0.5,0.158,0.5,0.167,0.0,0.0,0.417,0.846,0.083
2022-03-22 17:02:00,0.321,0.714,1.167,0.5,0.158,0.5,0.167,0.0,0.0,0.417,0.846,0.083
2022-03-22 17:03:00,0.321,0.714,1.167,0.625,0.158,0.25,0.167,0.0,0.0,0.417,0.769,0.083
2022-03-22 17:04:00,0.286,0.714,1.167,0.625,0.158,0.25,0.167,0.0,0.0,0.375,0.846,0.083
2022-03-22 17:05:00,0.286,0.714,1.167,0.625,0.158,0.25,0.167,0.0,0.0,0.417,0.846,0.083
2022-03-22 17:06:00,0.286,0.714,1.167,0.625,0.158,0.25,0.167,0.0,0.0,0.458,0.923,0.083
2022-03-22 17:07:00,0.286,0.714,1.167,0.625,0.158,0.25,0.167,0.0,0.0,0.458,0.923,0.083
2022-03-22 17:08:00,0.286,0.714,1.167,0.625,0.158,0.25,0.167,0.0,0.0,0.458,0.923,0.083
2022-03-22 17:09:00,0.286,0.857,1.167,0.625,0.158,0.25,0.167,0.0,0.0,0.458,0.923,0.083
2022-03-22 17:10:00,0.286,0.714,1.167,0.625,0.211,0.25,0.167,0.0,0.0,0.458,0.923,0.083
2022-03-22 17:11:00,0.286,0.714,1.167,0.625,0.158,0.25,0.167,0.0,0.0,0.458,0.923,0.083
2022-03-22 17:12:00,0.286,0.714,1.167,0.5,0.158,0.25,0.167,0.0,0.0,0.458,0.923,0.083
2022-03-22 17:13:00,0.286,0.714,1.083,0.5,0.158,0.5,0.167,0.0,0.0,0.5,0.923,0.083
2022-03-22 17:14:00,0.286,0.714,1.083,0.5,0.158,0.5,0.167,0.0,0.0,0.5,0.923,0.083
2022-03-22 17:15:00,0.286,0.714,1.083,0.5,0.158,0.5,0.167,0.0,0.0,0.5,0.923,0.083
2022-03-22 17:16:00,0.286,0.714,1.083,0.5,0.158,0.25,0.167,0.0,0.0,0.5,0.846,0.083
2022-03-22 17:17:00,0.321,0.714,1.167,0.5,0.158,0.25,0.167,0.0,0.0,0.5,0.846,0.083
2022-03-22 17:18:00,0.357,0.714,1.167,0.375,0.158,0.25,0.167,0.0,0.0,0.458,0.846,0.083
2022-03-22 17:19:00,0.321,0.714,1.167,0.375,0.158,0.25,0.0,0.0,0.0,0.458,0.846,0.083
2022-03-22 17:20:00,0.321,0.714,1.167,0.375,0.158,0.25,0.0,0.0,0.0,0.458,0.846,0.083
2022-03-22 17:21:00,0.321,0.714,1.083,0.375,0.158,0.25,0.0,0.0,0.0,0.458,0.846,0.083
2022-03-22 17:22:00,0.321,0.714,1.083,0.375,0.158,0.25,0.0,0.0,0.0,0.417,0.846,0.083
2022-03-22 17:23:00,0.321,0.714,1.083,0.5,0.105,0.25,0.0,0.0,0.0,0.417,0.846,0.083
2022-03-22 17:24:00,0.321,0.714,1.083,0.5,0.105,0.25,0.0,0.0,0.0,0.417,0.846,0.083
2022-03-22 17:25:00,0.321,0.571,1.083,0.5,0.105,0.5,0.0,0.0,0.0,0.417,0.846,0.083
2022-03-22 17:26:00,0.321,0.571,1.083,0.5,0.105,0.5,0.167,0.0,0.0,0.417,0.846,0.083
2022-03-22 17:27:00,0.321,0.571,1.083,0.5,0.105,0.5,0.167,0.0,0.0,0.417,0.846,0.083
2022-03-22 17:28:00,0.321,0.571,1.083,0.5,0.105,0.5,0.333,0.0,0.0,0.417,0.846,0.083
2022-03-22 17:29:00,0.321,0.571,1.083,0.5,0.105,0.5,0.333,0.0,0.0,0.417,0.846,0.083
2022-03-22 17:30:00,0.321,0.571,1.083,0.5,0.105,0.5,0.333,0.0,0.0,0.417,0.846,0.083
2022-03-22 17:31:00,0.286,0.571,1.167,0.5,0.105,0.5,0.333,0.0,0.0,0.417,0.846,0.083
2022-03-22 17:32:00,0.286,0.571,1.167,0.75,0.105,0.5,0.333,0.0,0.0,0.417,0.846,0.083
2022-03-22 17:33:00,0.286,0.571,1.25,0.75,0.105,0.5,0.333,0.0,0.0,0.417,0.769,0.083
2022-03-22 17:34:00,0.286,0.571,1.25,0.75,0.105,0.5,0.333,0.0,0.0,0.458,0.769,0.083
2022-03-22 17:35:00,0.286,0.714,1.25,0.75,0.105,0.5,0.333,0.0,0.0,0.458,0.769,0.083
2022-03-22 17:36:00,0.286,0.571,1.25,0.75,0.105,0.5,0.333,0.0,0.0,0.458,0.769,0.083
2022-03-22 17:37:00,0.286,0.571,1.25,0.75,0.105,0.5,0.333,0.0,0.0,0.458,0.769,0.083
2022-03-22 17:38:00,0.25,0.571,1.333,0.75,0.105,0.5,0.333,0.0,0.0,0.458,0.769,0.083
2022-03-22 17:39:00,0.214,0.571,1.333,0.75,0.105,0.5,0.333,0.0,0.0,0.5,0.846,0.083
2022-03-22 17:40:00,0.25,0.571,1.333,0.75,0.105,0.75,0.333,0.0,0.0,0.542,0.846,0.083
2022-03-22 17:41:00,0.25,0.571,1.333,0.75,0.105,0.5,0.333,0.0,0.0,0.542,0.846,0.083
2022-03-22 17:42:00,0.25,0.571,1.333,0.75,0.105,0.5,0.333,0.0,0.0,0.542,0.846,0.083
2022-03-22 17:43:00,0.25,0.571,1.333,0.75,0.105,0.5,0.333,0.0,0.0,0.542,0.846,0.083
2022-03-22 17:44:00,0.25,0.571,1.333,0.75,0.105,0.5,0.333,0.0,0.0,0.542,0.846,0.083
2022-03-22 17:45:00,0.25,0.571,1.333,0.75,0.105,0.5,0.333,0.0,0.0,0.542,0.846,0.083
2022-03-22 17:46:00,0.25,0.571,1.333,0.75,0.105,0.5,0.333,0.0,0.0,0.5,0.846,0.083
2022-03-22 17:47:00,0.25,0.571,1.417,0.75,0.105,0.5,0.333,0.0,0.0,0.5,0.846,0.083
2022-03-22 17:48:00,0.25,0.571,1.417,0.75,0.105,0.75,0.333,0.0,0.0,0.5,0.846,0.083
2022-03-22 17:49:00,0.25,0.571,1.5,0.75,0.105,0.75,0.333,0.0,0.0,0.5,0.846,0.083
2022-03-22 17:50:00,0.25,0.571,1.5,0.75,0.105,0.75,0.333,0.0,0.0,0.5,0.846,0.083
2022-03-22 17:51:00,0.25,0.571,1.5,0.875,0.105,0.75,0.333,0.0,0.0,0.5,0.846,0.083
2022-03-22 17:52:00,0.25,0.571,1.5,0.875,0.105,0.75,0.333,0.0,0.0,0.542,0.846,0.083
2022-03-22 17:53:00,0.25,0.571,1.5,0.875,0.105,0.75,0.333,0.0,0.0,0.542,0.846,0.083
2022-03-22 17:54:00,0.25,0.571,1.5,0.875,0.105,0.75,0.333,0.0,0.0,0.542,0.846,0.083
2022-03-22 17:55:00,0.25,0.571,1.5,0.875,0.105,0.75,0.333,0.0,0.0,0.542,0.846,0.083
2022-03-22 17:56:00,0.25,0.714,1.583,0.875,0.105,0.75,0.333,0.0,0.0,0.542,0.846,0.083
2022-03-22 17:57:00,0.25,0.714,1.583,0.875,0.105,0.75,0.167,0.0,0.0,0.542,0.769,0.083
2022-03-22 17:58:00,0.25,0.714,1.583,0.875,0.105,0.75,0.167,0.0,0.0,0.5,0.769,0.083
2022-03-22 17:59:00,0.25,0.714,1.583,0.875,0.105,0.75,0.167,0.0,0.0,0.5,0.769,0.083
2022-03-22 18:00:00,0.214,0.571,1.583,0.875,0.105,0.75,0.167,0.0,0.0,0.417,0.692,0.083
2022-03-22 18:01:00,0.0,0.571,1.583,0.875,0.105,0.75,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:02:00,0.0,0.571,1.583,0.875,0.105,0.75,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:03:00,0.0,0.571,1.583,0.75,0.105,0.75,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:04:00,0.0,0.571,1.583,0.625,0.105,0.75,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:05:00,0.0,0.571,1.583,0.625,0.105,0.75,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:06:00,0.0,0.571,1.583,0.75,0.105,0.75,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:07:00,0.0,0.571,1.583,0.75,0.105,0.75,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:08:00,0.0,0.571,1.583,0.75,0.105,0.75,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:09:00,0.0,0.571,1.583,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:10:00,0.0,0.571,1.583,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:11:00,0.0,0.571,1.5,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:12:00,0.0,0.571,1.5,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:13:00,0.0,0.429,1.5,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:14:00,0.0,0.429,1.5,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:15:00,0.0,0.429,1.5,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:16:00,0.0,0.429,1.5,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:17:00,0.0,0.429,1.5,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:18:00,0.0,0.429,1.5,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:19:00,0.0,0.429,1.583,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:20:00,0.0,0.429,1.583,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:21:00,0.0,0.429,1.5,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:22:00,0.0,0.429,1.5,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:23:00,0.0,0.429,1.5,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:24:00,0.0,0.429,1.5,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:25:00,0.0,0.429,1.5,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:26:00,0.0,0.429,1.417,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:27:00,0.0,0.571,1.417,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:28:00,0.0,0.571,1.417,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:29:00,0.0,0.571,1.5,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:30:00,0.0,0.714,1.417,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:31:00,0.0,0.714,1.5,0.75,0.105,1.0,0.167,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:32:00,0.0,0.714,1.417,0.75,0.105,1.0,0.333,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:33:00,0.0,0.714,1.417,0.75,0.105,1.0,0.333,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:34:00,0.0,0.714,1.417,0.75,0.105,1.0,0.333,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:35:00,0.0,0.714,1.417,0.75,0.105,1.0,0.333,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:36:00,0.0,0.571,1.417,0.75,0.105,1.0,0.333,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:37:00,0.0,0.571,1.417,0.625,0.105,1.0,0.333,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:38:00,0.0,0.571,1.417,0.625,0.105,1.0,0.333,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:39:00,0.0,0.714,1.417,0.625,0.158,1.0,0.333,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:40:00,0.0,0.714,1.417,0.625,0.158,1.0,0.333,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:41:00,0.0,0.714,1.417,0.625,0.158,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:42:00,0.0,0.714,1.417,0.625,0.158,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:43:00,0.0,0.857,1.417,0.625,0.158,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:44:00,0.0,0.857,1.417,0.625,0.158,1.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:45:00,0.0,0.857,1.417,0.625,0.158,1.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:46:00,0.0,0.857,1.417,0.625,0.158,1.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-22 18:47:00,0.0,0.857,1.417,0.625,0.158,1.25,0.5,0.0,0.0,0.0,0.0,0.0
